link_id,length,link_name,DIR,FROM_NODE,TO_NODE,AB_CAPACIT,BA_CAPACIT,AB_FFT,BA_FFT,toll_ab,toll_ba,ALPHA,BETA,dir_name_ab,dir_name_ba,is_core
69602,0.0408,,0,24771,24770,1200,1200,0.0766,0.0766,,,1.1,3.5,南向北,北向南,1
64085,0.0222,,0,24772,24756,1200,1200,0.0417,0.0417,,,1.1,3.5,西向东,东向西,1
69610,0.3438,,0,24773,24774,1200,1200,0.6447,0.6447,,,1.1,3.5,西向东,东向西,1
69609,0.0292,,0,24774,24772,1200,1200,0.0548,0.0548,,,1.1,3.5,西向东,东向西,1
52197,0.1816,奋勇大道,1,24775,24776,2400,2400,0.2594,0.2594,,,0.9,4,北向南,,1
60792,0.2657,奋勇大道,-1,24777,24778,2400,2400,0.3796,0.3796,,,0.9,4,,南向北,1
69529,0.02,,0,24777,24795,2400,2400,0.0286,0.0286,,,0.9,4,东向西,西向东,1
69533,0.0293,,0,24779,24749,1200,1200,0.0549,0.0549,,,1.1,3.5,南向北,北向南,1
69532,0.0307,,0,24779,24780,400,400,0.0838,0.0838,,,1.5,3,西向东,东向西,1
33282,0.1473,,0,24781,24782,400,400,0.4017,0.4017,,,1.5,3,西向东,东向西,1
33281,0.1514,,0,24781,24788,400,400,0.413,0.413,,,1.5,3,东向西,西向东,1
33336,0.0389,,0,24782,24783,400,400,0.1062,0.1062,,,1.5,3,北向南,南向北,1
33333,0.0532,,0,24782,24792,400,400,0.1451,0.1451,,,1.5,3,西向东,东向西,1
33335,0.158,,0,24783,24781,400,400,0.4308,0.4308,,,1.5,3,东向西,西向东,1
52201,0.0321,,0,24784,24785,400,400,0.0876,0.0876,,,1.5,3,南向北,北向南,1
7271,0.0359,南调路,0,24786,24674,1200,1200,0.0672,0.0672,,,1.1,3.5,西向东,东向西,1
29548,0.0444,,0,24787,24788,400,400,0.1211,0.1211,,,1.5,3,南向北,北向南,1
29532,0.0565,,0,24788,24743,400,400,0.1541,0.1541,,,1.5,3,南向北,北向南,1
6605,0.0102,,0,24789,24674,400,400,0.0278,0.0278,,,1.5,3,南向北,北向南,1
33193,0.0035,,0,24789,24699,400,400,0.0094,0.0094,,,1.5,3,北向南,南向北,1
29550,0.0755,,0,24791,24783,400,400,0.2059,0.2059,,,1.5,3,东向西,西向东,1
69531,0.0238,,0,24793,24779,400,400,0.0648,0.0648,,,1.5,3,西向东,东向西,1
66535,0.3447,,0,24793,24794,400,400,0.9401,0.9401,,,1.5,3,东向西,西向东,1
60794,0.0856,奋勇大道,1,24795,24775,2400,2400,0.1223,0.1223,,,0.9,4,北向南,,1
60795,0.0298,,0,24795,24796,400,400,0.0813,0.0813,,,1.5,3,东向西,西向东,1
69591,0.2768,,0,24796,24780,400,400,0.7549,0.7549,,,1.5,3,东向西,西向东,1
14836,0.0953,奋勇大道,-1,24797,24777,2400,2400,0.1362,0.1362,,,0.9,4,,南向北,1
6029,0.2682,海湾大道,-1,24798,24799,3500,3500,0.3576,0.3576,,,1.1,2.5,,西向东,1
66536,0.0216,,0,24799,24809,1200,1200,0.0405,0.0405,,,1.1,3.5,北向南,南向北,1
4175,0.1465,海湾大道,-1,24799,24812,3500,3500,0.1954,0.1954,,,1.1,2.5,,西向东,1
6032,0.4303,海湾大道,1,24800,24801,3500,3500,0.5738,0.5738,,,1.1,2.5,东向西,,1
51252,0.1063,海湾大道,1,24801,24811,3500,3500,0.1417,0.1417,,,1.1,2.5,东向西,,1
51237,0.1114,奋勇大道,1,24802,24803,2400,2400,0.1592,0.1592,,,0.9,4,北向南,,1
51271,0.3079,奋勇大道,1,24803,24740,2400,2400,0.4398,0.4398,,,0.9,4,北向南,,1
51238,0.1127,奋勇大道,-1,24804,24805,2400,2400,0.161,0.161,,,0.9,4,,南向北,1
51272,0.308,奋勇大道,-1,24805,24742,2400,2400,0.44,0.44,,,0.9,4,,南向北,1
70784,0.0374,,0,24806,24611,1200,1200,0.07,0.07,,,1.1,3.5,西向东,东向西,1
69536,0.0276,,0,24807,24808,1200,1200,0.0518,0.0518,,,1.1,3.5,东向西,西向东,1
69535,0.0342,,0,24808,24748,1200,1200,0.0642,0.0642,,,1.1,3.5,北向南,南向北,1
69593,0.5492,,0,24809,24810,1200,1200,1.0297,1.0297,,,1.1,3.5,北向南,南向北,1
69534,0.0239,,0,24810,24808,1200,1200,0.0448,0.0448,,,1.1,3.5,北向南,南向北,1
51155,0.1375,海湾大道,1,24811,24734,3500,3500,0.1833,0.1833,,,1.1,2.5,东向西,,1
51253,0.1063,海湾大道,-1,24812,24813,3500,3500,0.1417,0.1417,,,1.1,2.5,,西向东,1
51154,0.132,海湾大道,-1,24813,24738,3500,3500,0.176,0.176,,,1.1,2.5,,西向东,1
69590,0.2647,,0,24814,24807,1200,1200,0.4964,0.4964,,,1.1,3.5,东向西,西向东,1
15490,0.0668,奋勇大道,1,24815,24816,2400,2400,0.0954,0.0954,,,0.9,4,北向南,,1
50758,0.0661,奋勇大道,-1,24815,24817,2400,2400,0.0944,0.0944,,,0.9,4,,南向北,1
15491,0.1461,奋勇大道,1,24816,24802,2400,2400,0.2087,0.2087,,,0.9,4,北向南,,1
80354,0.1451,奋勇大道,-1,24817,24804,2400,2400,0.2073,0.2073,,,0.9,4,,南向北,1
60796,0.1429,奋勇大道,0,24818,24611,2400,2400,0.2041,0.2041,,,0.9,4,南向北,北向南,1
19466,0.0332,奋勇大道,0,24818,24815,2400,2400,0.0475,0.0475,,,0.9,4,北向南,南向北,1
50756,0.0142,海湾大道,0,24818,24819,3500,3500,0.019,0.019,,,1.1,2.5,东向西,西向东,1
6028,0.0465,海湾大道,-1,24819,24798,3500,3500,0.062,0.062,,,1.1,2.5,,西向东,1
6031,0.0406,海湾大道,1,24819,24800,3500,3500,0.0541,0.0541,,,1.1,2.5,东向西,,1
77590,0.1414,南调路,0,24820,24598,1200,1200,0.2652,0.2652,,,1.1,3.5,西向东,东向西,1
14333,0.2154,北山路,0,24820,24600,400,400,0.5874,0.5874,,,1.5,3,北向南,南向北,1
4121,0.0219,,0,24820,24928,400,400,0.0597,0.0597,,,1.5,3,南向北,北向南,1
79542,0.4723,,-1,24821,24822,2400,2400,0.6747,0.6747,,,0.9,4,,东向西,1
79541,0.0573,灯塔路,0,24821,24839,400,400,0.1562,0.1562,,,1.5,3,北向南,南向北,1
69369,0.0009,,0,24822,24892,2400,2400,0.0013,0.0013,,,0.9,4,西向东,东向西,1
21017,0.199,,0,24823,24824,400,400,0.5428,0.5428,,,1.5,3,南向北,北向南,1
33420,0.0477,,0,24823,24866,400,400,0.1301,0.1301,,,1.5,3,北向南,南向北,1
49119,0.0902,,0,24824,24914,400,400,0.2461,0.2461,,,1.5,3,西向东,东向西,1
24245,0.1104,灯塔路,0,24825,24821,400,400,0.3011,0.3011,,,1.5,3,北向南,南向北,1
26092,0.305,,0,24826,24827,400,400,0.8317,0.8317,,,1.5,3,东向西,西向东,1
26083,0.03,,0,24826,24922,400,400,0.0817,0.0817,,,1.5,3,北向南,南向北,1
26086,0.0268,,0,24827,24829,400,400,0.073,0.073,,,1.5,3,北向南,南向北,1
26088,0.0229,,0,24827,24886,400,400,0.0626,0.0626,,,1.5,3,西向东,东向西,1
26090,0.0978,,0,24828,24826,400,400,0.2667,0.2667,,,1.5,3,西向东,东向西,1
33419,0.0458,,0,24828,24829,400,400,0.1248,0.1248,,,1.5,3,东向西,西向东,1
26091,0.1252,,0,24828,24922,400,400,0.3414,0.3414,,,1.5,3,西向东,东向西,1
26084,0.0344,,0,24829,24873,400,400,0.0937,0.0937,,,1.5,3,东向西,西向东,1
64733,0.6309,,1,24830,24831,2400,2400,0.9012,0.9012,,,0.9,4,南向北,,1
69401,0.629,,-1,24830,24831,2400,2400,0.8986,0.8986,,,0.9,4,,北向南,1
69397,0.0278,,0,24831,24927,2400,2400,0.0397,0.0397,,,0.9,4,南向北,北向南,1
66530,0.3193,,-1,24832,24833,2400,2400,0.4561,0.4561,,,0.9,4,,东向西,1
69362,0.3192,,1,24832,24833,2400,2400,0.456,0.456,,,0.9,4,西向东,,1
69366,0.0432,,0,24833,24891,2400,2400,0.0617,0.0617,,,0.9,4,西向东,东向西,1
69377,1.2383,,0,24834,24835,1200,1200,2.3217,2.3217,,,1.1,3.5,东向西,西向东,1
66496,0.0339,,0,24835,24859,1200,1200,0.0636,0.0636,,,1.1,3.5,东向西,西向东,1
69378,0.1794,,-1,24836,24821,2400,2400,0.2563,0.2563,,,0.9,4,,东向西,1
69382,0.2297,,1,24836,24839,2400,2400,0.3282,0.3282,,,0.9,4,西向东,,1
69379,0.6719,,1,24837,24838,2400,2400,0.9598,0.9598,,,0.9,4,北向南,,1
69381,0.6719,,-1,24837,24838,2400,2400,0.9599,0.9599,,,0.9,4,,南向北,1
69359,0.0292,,0,24838,24847,2400,2400,0.0418,0.0418,,,0.9,4,北向南,南向北,1
79544,0.422,,1,24839,24822,2400,2400,0.6029,0.6029,,,0.9,4,西向东,,1
79543,0.0242,灯塔路,0,24839,24850,400,400,0.0661,0.0661,,,1.5,3,北向南,南向北,1
69431,0.2295,南调路,0,24840,24841,1200,1200,0.4303,0.4303,,,1.1,3.5,西向东,东向西,1
20393,0.0134,,0,24841,24902,400,400,0.0366,0.0366,,,1.5,3,南向北,北向南,1
77602,0.0399,南调路,0,24841,24919,1200,1200,0.0749,0.0749,,,1.1,3.5,西向东,东向西,1
69451,0.331,,0,24842,24843,1200,1200,0.6205,0.6205,,,1.1,3.5,西向东,东向西,1
69445,0.0447,,0,24842,24881,1200,1200,0.0838,0.0838,,,1.1,3.5,东向西,西向东,1
79550,0.0122,合作路,0,24843,24905,400,400,0.0333,0.0333,,,1.5,3,北向南,南向北,1
79551,0.3753,,0,24843,24910,1200,1200,0.7036,0.7036,,,1.1,3.5,西向东,东向西,1
69358,0.1775,,-1,24845,24846,2400,2400,0.2536,0.2536,,,0.9,4,,东向西,1
69360,0.1775,,1,24845,24846,2400,2400,0.2536,0.2536,,,0.9,4,西向东,,1
69363,0.0546,,0,24846,24848,2400,2400,0.0781,0.0781,,,0.9,4,西向东,东向西,1
64730,0.021,,0,24847,10930,2400,2400,0.0301,0.0301,,,0.9,4,北向南,南向北,1
64731,0.0222,,0,24847,24845,2400,2400,0.0317,0.0317,,,0.9,4,西向东,东向西,1
69365,0.0539,,0,24848,10929,1200,1200,0.101,0.101,,,1.1,3.5,北向南,南向北,1
69364,0.054,,0,24848,24832,2400,2400,0.0772,0.0772,,,0.9,4,西向东,东向西,1
57102,0.0554,灯塔路,0,24849,24844,400,400,0.151,0.151,,,1.5,3,北向南,南向北,1
24235,0.0553,灯塔路,0,24850,24849,400,400,0.1508,0.1508,,,1.5,3,北向南,南向北,1
69429,0.0108,,0,24851,24840,1200,1200,0.0202,0.0202,,,1.1,3.5,南向北,北向南,1
15180,0.1225,灯塔路,0,24851,24852,400,400,0.3341,0.3341,,,1.5,3,北向南,南向北,1
29553,0.0047,,0,24852,24853,400,400,0.0128,0.0128,,,1.5,3,东向西,西向东,1
15181,0.2089,灯塔路,0,24852,24855,400,400,0.5698,0.5698,,,1.5,3,北向南,南向北,1
29554,0.1024,,0,24853,24869,400,400,0.2793,0.2793,,,1.5,3,东向西,西向东,1
69438,0.1604,南调路,0,24854,24840,1200,1200,0.3008,0.3008,,,1.1,3.5,西向东,东向西,1
33393,0.4803,,0,24854,24855,400,400,1.31,1.31,,,1.5,3,北向南,南向北,1
14336,0.0894,,0,24855,24857,400,400,0.2439,0.2439,,,1.5,3,西向东,东向西,1
19514,0.0745,灯塔路,0,24855,24859,400,400,0.2032,0.2032,,,1.5,3,北向南,南向北,1
64738,0.0278,,0,24856,24836,2400,2400,0.0398,0.0398,,,0.9,4,西向东,东向西,1
64727,0.029,,0,24856,24837,2400,2400,0.0415,0.0415,,,0.9,4,北向南,南向北,1
14337,0.0657,,0,24857,24858,400,400,0.1792,0.1792,,,1.5,3,西向东,东向西,1
29614,0.0278,,0,24857,24860,400,400,0.0759,0.0759,,,1.5,3,北向南,南向北,1
14335,0.0801,,0,24858,24823,400,400,0.2185,0.2185,,,1.5,3,西向东,东向西,1
29616,0.0221,,0,24858,24865,400,400,0.0603,0.0603,,,1.5,3,北向南,南向北,1
66494,0.0215,灯塔路,0,24859,24861,400,400,0.0586,0.0586,,,1.5,3,北向南,南向北,1
29615,0.0551,,0,24860,24864,400,400,0.1501,0.1501,,,1.5,3,北向南,南向北,1
29618,0.0704,,0,24860,24865,400,400,0.192,0.192,,,1.5,3,西向东,东向西,1
19515,0.0969,灯塔路,0,24861,24862,400,400,0.2642,0.2642,,,1.5,3,北向南,南向北,1
15182,0.0288,灯塔路,0,24862,24863,400,400,0.0786,0.0786,,,1.5,3,北向南,南向北,1
52195,0.0288,灯塔路,0,24863,24825,400,400,0.0785,0.0785,,,1.5,3,北向南,南向北,1
29617,0.0669,,0,24865,24864,400,400,0.1824,0.1824,,,1.5,3,东向西,西向东,1
69440,0.1087,南调路,0,24867,24868,1200,1200,0.2038,0.2038,,,1.1,3.5,西向东,东向西,1
69439,0.0411,南调路,0,24868,24854,1200,1200,0.077,0.077,,,1.1,3.5,西向东,东向西,1
33197,0.0768,,0,24870,24868,400,400,0.2096,0.2096,,,1.5,3,北向南,南向北,1
33194,0.0155,,0,24871,24870,400,400,0.0424,0.0424,,,1.5,3,北向南,南向北,1
49130,0.0635,,0,24871,24872,400,400,0.1731,0.1731,,,1.5,3,西向东,东向西,1
33359,0.0566,,0,24872,24695,400,400,0.1542,0.1542,,,1.5,3,南向北,北向南,1
33355,0.0551,,0,24872,24880,400,400,0.1504,0.1504,,,1.5,3,西向东,东向西,1
52219,0.0343,,0,24873,24874,400,400,0.0935,0.0935,,,1.5,3,南向北,北向南,1
26087,0.0203,,0,24874,24884,400,400,0.0553,0.0553,,,1.5,3,西向东,东向西,1
26085,0.0434,,0,24874,24885,400,400,0.1184,0.1184,,,1.5,3,南向北,北向南,1
25700,0.0778,,0,24875,24872,400,400,0.2123,0.2123,,,1.5,3,东向西,西向东,1
33353,0.0299,,0,24875,24880,400,400,0.0816,0.0816,,,1.5,3,南向北,北向南,1
66519,0.2067,,0,24876,24877,1200,1200,0.3875,0.3875,,,1.1,3.5,北向南,南向北,1
69443,0.0429,,0,24876,24881,1200,1200,0.0804,0.0804,,,1.1,3.5,南向北,北向南,1
69430,0.0118,,0,24877,24840,1200,1200,0.0221,0.0221,,,1.1,3.5,北向南,南向北,1
18886,0.0324,鸡咀山路,0,24878,24677,400,400,0.0883,0.0883,,,1.5,3,北向南,南向北,1
24760,0.0356,鸡咀山路,0,24878,24867,400,400,0.0972,0.0972,,,1.5,3,北向南,南向北,1
33348,0.0271,,0,24879,24697,400,400,0.0739,0.0739,,,1.5,3,西向东,东向西,1
33349,0.0543,,0,24880,24693,400,400,0.1482,0.1482,,,1.5,3,南向北,北向南,1
69444,0.0434,,0,24881,24708,1200,1200,0.0814,0.0814,,,1.1,3.5,南向北,北向南,1
52217,0.046,,0,24882,24875,400,400,0.1255,0.1255,,,1.5,3,西向东,东向西,1
33351,0.0458,,0,24883,24882,400,400,0.125,0.125,,,1.5,3,西向东,东向西,1
52215,0.0203,,0,24884,24827,400,400,0.0553,0.0553,,,1.5,3,西向东,东向西,1
24759,0.0181,麻贯路,0,24887,24899,400,400,0.0494,0.0494,,,1.5,3,北向南,南向北,1
20383,0.0137,麻贯路,0,24888,24887,400,400,0.0373,0.0373,,,1.5,3,北向南,南向北,1
28643,0.0863,,0,24888,24901,400,400,0.2353,0.2353,,,1.5,3,西向东,东向西,1
69371,0.5337,,1,24889,10981,2400,2400,0.7625,0.7625,,,0.9,4,北向南,,1
64729,0.5376,,-1,24889,11027,2400,2400,0.768,0.768,,,0.9,4,,南向北,1
79783,0.1445,麻贯路,0,24890,11027,400,400,0.3941,0.3941,,,1.5,3,东向西,西向东,1
16322,0.1205,麻贯路,0,24890,24890,400,400,0.3286,0.3286,,,1.5,3,,,1
35147,0.0504,,0,24890,24896,400,400,0.1374,0.1374,,,1.5,3,西向东,东向西,1
69370,0.0391,,0,24891,24822,2400,2400,0.0559,0.0559,,,0.9,4,东向西,西向东,1
69367,0.0542,,0,24891,24830,2400,2400,0.0774,0.0774,,,0.9,4,西向东,东向西,1
69368,0.0593,,0,24891,24889,2400,2400,0.0847,0.0847,,,0.9,4,北向南,南向北,1
24859,0.1102,麻贯路,0,24893,24894,400,400,0.3004,0.3004,,,1.5,3,北向南,南向北,1
24860,0.1042,麻贯路,0,24894,24890,400,400,0.2841,0.2841,,,1.5,3,东向西,西向东,1
35148,0.0884,,0,24894,24896,400,400,0.241,0.241,,,1.5,3,北向南,南向北,1
28646,0.0056,,0,24895,24893,400,400,0.0154,0.0154,,,1.5,3,东向西,西向东,1
49126,0.2761,,0,24896,24897,400,400,0.7531,0.7531,,,1.5,3,西向东,东向西,1
29539,0.0187,,0,24897,10721,400,400,0.051,0.051,,,1.5,3,西向东,东向西,1
49127,0.0045,,0,24897,24898,400,400,0.0124,0.0124,,,1.5,3,南向北,北向南,1
49123,0.113,,0,24898,24610,400,400,0.3081,0.3081,,,1.5,3,南向北,北向南,1
20382,0.1856,麻贯路,0,24899,24893,400,400,0.5062,0.5062,,,1.5,3,北向南,南向北,1
69374,0.0303,,0,24900,24633,2400,2400,0.0432,0.0432,,,0.9,4,南向北,北向南,1
69376,0.0268,,0,24900,24834,1200,1200,0.0503,0.0503,,,1.1,3.5,东向西,西向东,1
28644,0.0056,,0,24901,24607,400,400,0.0154,0.0154,,,1.5,3,西向东,东向西,1
77610,0.1702,,0,24902,24924,400,400,0.4642,0.4642,,,1.5,3,南向北,北向南,1
21016,0.0845,合作路,0,24903,24843,400,400,0.2305,0.2305,,,1.5,3,北向南,南向北,1
22538,0.2345,,0,24903,24904,400,400,0.6396,0.6396,,,1.5,3,西向东,东向西,1
26004,0.1437,,0,24904,24932,400,400,0.3918,0.3918,,,1.5,3,西向东,东向西,1
33204,0.0188,,0,24904,24937,400,400,0.0513,0.0513,,,1.5,3,南向北,北向南,1
24247,0.2205,合作路,0,24905,24906,400,400,0.6015,0.6015,,,1.5,3,北向南,南向北,1
24248,0.1055,合作路,0,24906,24918,400,400,0.2878,0.2878,,,1.5,3,北向南,南向北,1
29535,0.121,,0,24906,24921,400,400,0.3301,0.3301,,,1.5,3,西向东,东向西,1
77593,0.0758,南调路,0,24907,24911,1200,1200,0.1421,0.1421,,,1.1,3.5,西向东,东向西,1
64743,0.388,,1,24908,24909,2400,2400,0.5543,0.5543,,,0.9,4,南向北,,1
69452,0.3804,,-1,24908,24909,2400,2400,0.5435,0.5435,,,0.9,4,,北向南,1
69449,0.0402,,0,24909,24938,2400,2400,0.0575,0.0575,,,0.9,4,南向北,北向南,1
69447,0.0391,,0,24910,24938,1200,1200,0.0733,0.0733,,,1.1,3.5,西向东,东向西,1
77605,0.1705,,0,24912,24913,400,400,0.465,0.465,,,1.5,3,南向北,北向南,1
33400,0.1411,,0,24914,24915,400,400,0.3849,0.3849,,,1.5,3,西向东,东向西,1
33398,0.0851,,0,24914,24919,400,400,0.2321,0.2321,,,1.5,3,南向北,北向南,1
33416,0.0806,,0,24915,24916,400,400,0.2198,0.2198,,,1.5,3,北向南,南向北,1
19517,0.1156,,0,24915,24918,400,400,0.3152,0.3152,,,1.5,3,西向东,东向西,1
33405,0.0147,,0,24917,24912,400,400,0.0402,0.0402,,,1.5,3,南向北,北向南,1
77604,0.1438,南调路,0,24917,24918,1200,1200,0.2697,0.2697,,,1.1,3.5,西向东,东向西,1
77597,0.1222,南调路,0,24918,24907,1200,1200,0.2292,0.2292,,,1.1,3.5,西向东,东向西,1
77609,0.0507,南调路,0,24919,24917,1200,1200,0.095,0.095,,,1.1,3.5,西向东,东向西,1
77608,0.0138,,0,24919,24920,400,400,0.0377,0.0377,,,1.5,3,南向北,北向南,1
26089,0.1701,,0,24922,24923,400,400,0.4639,0.4639,,,1.5,3,西向东,东向西,1
48768,0.0031,,0,24923,24905,400,400,0.0085,0.0085,,,1.5,3,西向东,东向西,1
20394,0.0066,,0,24924,24922,400,400,0.0181,0.0181,,,1.5,3,南向北,北向南,1
35608,0.0502,合作路,0,24925,24903,400,400,0.137,0.137,,,1.5,3,北向南,南向北,1
77591,0.0986,南调路,0,24926,24820,1200,1200,0.1849,0.1849,,,1.1,3.5,西向东,东向西,1
69398,0.0244,,0,24927,24908,2400,2400,0.0348,0.0348,,,0.9,4,南向北,北向南,1
69400,0.0226,,0,24927,24911,1200,1200,0.0424,0.0424,,,1.1,3.5,东向西,西向东,1
77589,0.225,,0,24928,24929,400,400,0.6136,0.6136,,,1.5,3,南向北,北向南,1
29598,0.046,,0,24929,24613,400,400,0.1256,0.1256,,,1.5,3,西向东,东向西,1
29599,0.0351,,0,24929,24931,400,400,0.0958,0.0958,,,1.5,3,南向北,北向南,1
77586,0.0592,南调路,0,24930,24926,1200,1200,0.1111,0.1111,,,1.1,3.5,西向东,东向西,1
69399,0.0242,,0,24930,24927,1200,1200,0.0453,0.0453,,,1.1,3.5,东向西,西向东,1
57116,0.0353,,0,24931,24601,400,400,0.0963,0.0963,,,1.5,3,南向北,北向南,1
33450,0.129,,0,24933,24934,400,400,0.3519,0.3519,,,1.5,3,北向南,南向北,1
33446,0.0688,,0,24934,24935,400,400,0.1875,0.1875,,,1.5,3,东向西,西向东,1
33447,0.1072,,0,24934,24936,400,400,0.2924,0.2924,,,1.5,3,东向西,西向东,1
33448,0.0466,,0,24935,24936,400,400,0.1272,0.1272,,,1.5,3,南向北,北向南,1
33449,0.1358,,0,24936,24933,400,400,0.3704,0.3704,,,1.5,3,西向东,东向西,1
33206,0.0055,,0,24937,24935,400,400,0.0151,0.0151,,,1.5,3,南向北,北向南,1
69448,0.0422,,0,24938,24641,1200,1200,0.079,0.079,,,1.1,3.5,西向东,东向西,1
69450,0.049,,0,24938,24709,2400,2400,0.07,0.07,,,0.9,4,南向北,北向南,1
5988,0.4306,海湾大道,1,24939,24940,3000,3000,0.5741,0.5741,,,1.1,2.5,东向西,,1
5989,0.1314,海湾大道,1,24940,24967,3000,3000,0.1752,0.1752,,,1.1,2.5,东向西,,1
5990,0.1116,海湾大道,-1,24941,24942,3000,3000,0.1489,0.1489,,,1.1,2.5,,西向东,1
52209,0.0656,海湾大道,-1,24942,24969,3000,3000,0.0874,0.0874,,,1.1,2.5,,西向东,1
21629,0.1846,鸡咀山路,0,24943,24944,400,400,0.5036,0.5036,,,1.5,3,东向西,西向东,1
21632,0.2457,鸡咀山路,0,24944,24958,400,400,0.67,0.67,,,1.5,3,北向南,南向北,1
22560,0.2266,鸡咀山路,0,24945,24946,400,400,0.6181,0.6181,,,1.5,3,东向西,西向东,1
49379,0.0048,,0,24945,24994,400,400,0.0132,0.0132,,,1.5,3,北向南,南向北,1
51157,0.1032,鸡咀山路,0,24946,24971,400,400,0.2815,0.2815,,,1.5,3,东向西,西向东,1
5991,0.3401,海湾大道,-1,24947,24715,3000,3000,0.4535,0.4535,,,1.1,2.5,,西向东,1
52213,0.0362,鸡咀山路,0,24948,24980,400,400,0.0987,0.0987,,,1.5,3,北向南,南向北,1
66551,0.8237,,1,24949,24950,2400,2400,1.1767,1.1767,,,0.9,4,西向东,,1
69585,0.806,,-1,24949,24950,2400,2400,1.1514,1.1514,,,0.9,4,,东向西,1
69568,0.0272,,0,24950,24974,2400,2400,0.0388,0.0388,,,0.9,4,西向东,东向西,1
69505,0.0458,,0,24951,24707,1200,1200,0.086,0.086,,,1.1,3.5,北向南,南向北,1
69504,0.0514,,0,24951,24952,1200,1200,0.0964,0.0964,,,1.1,3.5,西向东,东向西,1
69546,0.3577,,0,24953,24714,1200,1200,0.6708,0.6708,,,1.1,3.5,南向北,北向南,1
69581,0.4151,,0,24954,24626,1200,1200,0.7783,0.7783,,,1.1,3.5,西向东,东向西,1
69550,0.0358,,0,24954,24956,1200,1200,0.0671,0.0671,,,1.1,3.5,北向南,南向北,1
69575,0.482,,0,24955,24956,1200,1200,0.9037,0.9037,,,1.1,3.5,南向北,北向南,1
70773,0.0352,,0,24957,24625,1200,1200,0.066,0.066,,,1.1,3.5,西向东,东向西,1
14338,0.107,鸡咀山路,0,24958,24717,400,400,0.2917,0.2917,,,1.5,3,北向南,南向北,1
39494,0.1968,,0,24959,24960,400,400,0.5367,0.5367,,,1.5,3,南向北,北向南,1
39495,0.0427,,0,24960,24961,400,400,0.1165,0.1165,,,1.5,3,东向西,西向东,1
29619,0.0667,,0,24961,24959,400,400,0.182,0.182,,,1.5,3,北向南,南向北,1
66516,0.2903,,0,24962,24717,1200,1200,0.5443,0.5443,,,1.1,3.5,东向西,西向东,1
69503,0.0359,,0,24962,24951,1200,1200,0.0673,0.0673,,,1.1,3.5,西向东,东向西,1
38929,0.0865,,0,24963,24959,400,400,0.2358,0.2358,,,1.5,3,西向东,东向西,1
14339,0.0443,鸡咀山路,0,24964,24680,400,400,0.1208,0.1208,,,1.5,3,北向南,南向北,1
29620,0.0635,,0,24964,24965,400,400,0.1733,0.1733,,,1.5,3,北向南,南向北,1
38928,0.0309,,0,24965,24963,400,400,0.0844,0.0844,,,1.5,3,西向东,东向西,1
69526,0.0321,,0,24966,24949,2400,2400,0.0459,0.0459,,,0.9,4,西向东,东向西,1
69527,0.0293,,0,24966,24953,1200,1200,0.055,0.055,,,1.1,3.5,南向北,北向南,1
9007,0.2086,海湾大道,1,24967,24678,3000,3000,0.2782,0.2782,,,1.1,2.5,东向西,,1
66553,0.0268,,0,24968,24969,1200,1200,0.0502,0.0502,,,1.1,3.5,南向北,北向南,1
76307,0.1074,,0,24969,24637,1200,1200,0.2014,0.2014,,,1.1,3.5,南向北,北向南,1
66549,0.0459,海湾大道,-1,24969,24947,3000,3000,0.0612,0.0612,,,1.1,2.5,,西向东,1
45999,0.2583,,0,24970,24702,400,400,0.7044,0.7044,,,1.5,3,西向东,东向西,1
31936,0.0388,合作路,0,24970,24975,400,400,0.1057,0.1057,,,1.5,3,南向北,北向南,1
21460,0.1279,鸡咀山路,0,24971,24978,400,400,0.349,0.349,,,1.5,3,东向西,西向东,1
66512,0.6732,,0,24972,24952,1200,1200,1.2623,1.2623,,,1.1,3.5,东向西,西向东,1
69566,0.0367,,0,24973,24974,2400,2400,0.0525,0.0525,,,0.9,4,南向北,北向南,1
69569,0.0289,,0,24974,24631,2400,2400,0.0412,0.0412,,,0.9,4,西向东,东向西,1
69567,0.0298,,0,24974,24955,1200,1200,0.0559,0.0559,,,1.1,3.5,南向北,北向南,1
26000,0.104,,0,24975,24976,400,400,0.2837,0.2837,,,1.5,3,东向西,西向东,1
31939,0.0565,合作路,0,24975,24977,400,400,0.1541,0.1541,,,1.5,3,南向北,北向南,1
31942,0.1575,,0,24976,24692,400,400,0.4295,0.4295,,,1.5,3,西向东,东向西,1
31940,0.1565,,0,24977,24976,400,400,0.4268,0.4268,,,1.5,3,东向西,西向东,1
14509,0.1656,鸡咀山路,0,24978,24979,400,400,0.4516,0.4516,,,1.5,3,东向西,西向东,1
29760,0.0049,,0,24978,24981,400,400,0.0133,0.0133,,,1.5,3,北向南,南向北,1
14510,0.0363,鸡咀山路,0,24979,24948,400,400,0.0989,0.0989,,,1.5,3,北向南,南向北,1
14842,0.0214,鸡咀山路,0,24980,24943,400,400,0.0584,0.0584,,,1.5,3,,,1
49376,0.0049,,0,24982,24971,400,400,0.0133,0.0133,,,1.5,3,南向北,北向南,1
66510,0.2886,,-1,24983,24973,2400,2400,0.4124,0.4124,,,0.9,4,,北向南,1
69611,0.3007,,1,24983,24973,2400,2400,0.4296,0.4296,,,0.9,4,南向北,,1
69502,0.043,,0,24983,24984,2400,2400,0.0614,0.0614,,,0.9,4,北向南,南向北,1
